blockIndex,coinbaseReward,timestamp,difficulty,timeBetweenBlocks
1359,256000000,1724157307578,35,905
1360,256000000,1724157310481,35,2903
1361,256000000,1724157312804,35,2323
1362,256000000,1724157318591,35,5787
1363,256000000,1724157323416,35,4825
1364,256000000,1724157323989,35,573
1365,256000000,1724157324890,35,901
1366,256000000,1724157325497,35,607
1367,256000000,1724157326090,35,593
1368,256000000,1724157326698,35,608
1369,256000000,1724157328595,35,1897
1370,256000000,1724157329501,35,906
1371,256000000,1724157332066,35,2565
1372,256000000,1724157333298,35,1232
1373,256000000,1724157334539,35,1241
1374,256000000,1724157335115,35,576
1375,256000000,1724157337620,35,2505
1376,256000000,1724157341779,35,4159
1377,256000000,1724157342357,35,578
1378,256000000,1724157343574,35,1217
1379,256000000,1724157344152,35,578
1380,256000000,1724157347987,35,3835
1381,256000000,1724157349913,35,1926
1382,256000000,1724157350811,35,898
1383,256000000,1724157353692,35,2881
1384,256000000,1724157354591,35,899
1385,256000000,1724157360076,35,5485
1386,256000000,1724157360652,35,576
1387,256000000,1724157361865,35,1213
1388,256000000,1724157362767,35,902
1389,256000000,1724157363995,35,1228
1390,256000000,1724157364570,35,575
1391,256000000,1724157365146,35,576
1392,256000000,1724157366043,35,897
1393,256000000,1724157368887,35,2844
1394,256000000,1724157371091,35,2204
1395,256000000,1724157372316,35,1225
1396,256000000,1724157372888,35,572
1397,256000000,1724157373465,35,577
1398,256000000,1724157375011,35,1546
1399,256000000,1724157375587,35,576
1400,256000000,1724157376503,35,916
1401,256000000,1724157377755,35,1252
1402,256000000,1724157380629,35,2874
1403,256000000,1724157382930,35,2301
1404,256000000,1724157387120,35,4190
1405,256000000,1724157388360,35,1240
1406,256000000,1724157389249,35,889
1407,256000000,1724157389824,35,575
1408,256000000,1724157391711,35,1887
1409,256000000,1724157392605,35,894
1410,256000000,1724157396089,35,3484
1411,256000000,1724157397331,35,1242
1412,256000000,1724157398229,35,898
1413,256000000,1724157400426,35,2197
1414,256000000,1724157401975,35,1549
1415,256000000,1724157402881,35,906
1416,256000000,1724157408634,35,5753
1417,256000000,1724157409857,35,1223
1418,256000000,1724157411430,35,1573
1419,256000000,1724157412329,35,899
1420,256000000,1724157412902,35,573
1421,256000000,1724157415919,35,3017
1422,256000000,1724157416505,35,586
1423,256000000,1724157422302,35,5797
1424,256000000,1724157423837,35,1535
1425,256000000,1724157426034,35,2197
1426,256000000,1724157426611,35,577
1427,256000000,1724157428158,35,1547
1428,256000000,1724157429715,35,1557
1429,256000000,1724157432261,35,2546
1430,256000000,1724157433148,35,887
1431,256000000,1724157434396,35,1248
1432,256000000,1724157434975,35,579
1433,256000000,1724157438492,35,3517
1434,256000000,1724157439070,35,578
1435,256000000,1724157439631,35,561
1436,256000000,1724157441819,35,2188
1437,256000000,1724157444700,35,2881
1438,256000000,1724157452184,35,7484
1439,256000000,1724157453403,35,1219
1440,256000000,1724157456605,35,3202
1441,256000000,1724157458521,36,1916
1442,256000000,1724157460715,36,2194
1443,256000000,1724157461624,36,909
1444,256000000,1724157462850,36,1226
1445,256000000,1724157463420,36,570
1446,256000000,1724157464651,36,1231
1447,256000000,1724157466209,36,1558
1448,256000000,1724157471996,36,5787
1449,256000000,1724157473893,36,1897
1450,256000000,1724157474480,36,587
1451,256000000,1724157477063,36,2583
1452,256000000,1724157478287,36,1224
1453,256000000,1724157482537,36,4250
1454,256000000,1724157483127,36,590
1455,256000000,1724157483717,36,590
1456,256000000,1724157485264,36,1547
1457,256000000,1724157487151,36,1887
1458,256000000,1724157487727,36,576
1459,256000000,1724157488305,36,578
1460,256000000,1724157488891,36,586
1461,256000000,1724157492132,36,3241
1462,256000000,1724157492717,36,585
1463,256000000,1724157494269,36,1552
1464,256000000,1724157494846,36,577
1465,256000000,1724157497365,36,2519
1466,256000000,1724157497928,36,563
1467,256000000,1724157498505,36,577
1468,256000000,1724157499418,36,913
1469,256000000,1724157501284,36,1866
1470,256000000,1724157502818,36,1534
1471,256000000,1724157504397,36,1579
1472,256000000,1724157505615,36,1218
1473,256000000,1724157508138,36,2523
1474,256000000,1724157509028,36,890
1475,256000000,1724157510288,36,1260
1476,256000000,1724157511189,36,901
1477,256000000,1724157512413,36,1224
1478,256000000,1724157513308,36,895
1479,256000000,1724157519139,36,5831
1480,256000000,1724157520364,36,1225
1481,256000000,1724157524637,36,4273
1482,256000000,1724157525870,36,1233
1483,256000000,1724157526442,36,572
1484,256000000,1724157527661,36,1219
1485,256000000,1724157528234,36,573
1486,256000000,1724157528806,36,572
1487,256000000,1724157531673,36,2867
1488,256000000,1724157532561,36,888
1489,256000000,1724157536709,36,4148
1490,256000000,1724157539888,36,3179
1491,256000000,1724157542121,36,2233
1492,256000000,1724157546277,36,4156
1493,256000000,1724157546873,36,596
1494,256000000,1724157547495,36,622
1495,256000000,1724157548085,36,590
1496,256000000,1724157550630,36,2545
1497,256000000,1724157551865,36,1235
1498,256000000,1724157555053,36,3188
1499,256000000,1724157555628,36,575
1500,256000000,1724157557823,36,2195
1501,256000000,1724157558747,36,924
1502,256000000,1724157559312,36,565
1503,256000000,1724157559892,36,580
1504,256000000,1724157563398,36,3506
1505,256000000,1724157564941,36,1543
1506,256000000,1724157566164,36,1223
1507,256000000,1724157567065,36,901
1508,256000000,1724157567626,36,561
1509,256000000,1724157568201,36,575
1510,256000000,1724157569731,36,1530
1511,256000000,1724157571620,36,1889
1512,256000000,1724157574484,36,2864
1513,256000000,1724157575400,36,916
1514,256000000,1724157575976,36,576
1515,256000000,1724157576854,36,878
1516,256000000,1724157578416,36,1562
1517,256000000,1724157578994,36,578
1518,256000000,1724157584232,36,5238
1519,256000000,1724157585466,36,1234
1520,256000000,1724157586699,36,1233
1521,256000000,1724157587609,36,910
1522,256000000,1724157592091,36,4482
1523,256000000,1724157592996,36,905
1524,256000000,1724157594576,36,1580
1525,256000000,1724157595163,36,587
1526,256000000,1724157595739,36,576
1527,256000000,1724157596317,36,578
1528,256000000,1724157597533,36,1216
1529,256000000,1724157598435,36,902
1530,256000000,1724157599651,36,1216
1531,256000000,1724157604849,36,5198
1532,256000000,1724157605735,36,886
1533,256000000,1724157606301,36,566
1534,256000000,1724157610496,36,4195
1535,256000000,1724157611725,36,1229
1536,256000000,1724157612614,36,889
1537,256000000,1724157613211,36,597
1538,256000000,1724157616113,36,2902
1539,256000000,1724157617004,36,891
1540,256000000,1724157617588,36,584
1541,256000000,1724157621553,36,3965
1542,256000000,1724157622140,36,587
1543,256000000,1724157622736,36,596
1544,256000000,1724157624663,36,1927
1545,256000000,1724157625600,36,937
1546,256000000,1724157630057,36,4457
1547,256000000,1724157630633,36,576
1548,256000000,1724157631195,36,562
1549,256000000,1724157634714,36,3519
1550,256000000,1724157635978,36,1264
1551,256000000,1724157636561,36,583
1552,256000000,1724157638096,36,1535
1553,256000000,1724157639639,36,1543
1554,256000000,1724157642198,36,2559
1555,256000000,1724157643756,36,1558
1556,256000000,1724157644332,36,576
1557,256000000,1724157646560,36,2228
1558,256000000,1724157647461,36,901
1559,256000000,1724157648384,36,923
1560,256000000,1724157648962,36,578
1561,256000000,1724157651862,36,2900
1562,256000000,1724157653109,36,1247
1563,256000000,1724157658227,36,5118
1564,256000000,1724157659132,36,905
1565,256000000,1724157660023,36,891
1566,256000000,1724157660898,36,875
1567,256000000,1724157663125,36,2227
1568,256000000,1724157663714,36,589
1569,256000000,1724157666550,36,2836
1570,256000000,1724157671009,36,4459
1571,256000000,1724157672277,36,1268
1572,256000000,1724157674499,36,2222
1573,256000000,1724157675416,36,917
1574,256000000,1724157675977,36,561
1575,256000000,1724157678172,36,2195
1576,256000000,1724157682296,36,4124
1577,256000000,1724157682872,36,576
1578,256000000,1724157684395,36,1523
1579,256000000,1724157685626,36,1231
1580,256000000,1724157686204,36,578
1581,256000000,1724157686771,36,567
1582,256000000,1724157689326,36,2555
1583,256000000,1724157690206,36,880
1584,256000000,1724157691110,36,904
1585,256000000,1724157691688,37,578
1586,256000000,1724157692937,37,1249
1587,256000000,1724157697417,37,4480
1588,256000000,1724157698000,37,583
1589,256000000,1724157702499,37,4499
1590,256000000,1724157703075,37,576
1591,256000000,1724157706282,37,3207
1592,256000000,1724157707883,37,1601
1593,256000000,1724157708816,37,933
1594,256000000,1724157710029,37,1213
1595,256000000,1724157711281,37,1252
1596,256000000,1724157712821,37,1540
1597,256000000,1724157713727,37,906
1598,256000000,1724157714293,37,566
1599,256000000,1724157715875,37,1582
1600,256000000,1724157729757,37,13882
1601,256000000,1724157730668,37,911
1602,256000000,1724157732543,37,1875
1603,256000000,1724157734435,37,1892
1604,256000000,1724157736341,37,1906
1605,256000000,1724157738217,37,1876
1606,256000000,1724157739749,37,1532
1607,256000000,1724157740313,37,564
1608,256000000,1724157741244,37,931
1609,256000000,1724157744807,37,3563
1610,256000000,1724157745382,37,575
1611,256000000,1724157747285,37,1903
1612,256000000,1724157747838,37,553
1613,256000000,1724157750058,37,2220
1614,256000000,1724157753257,37,3199
1615,256000000,1724157754821,37,1564
1616,256000000,1724157756058,37,1237
1617,256000000,1724157759262,37,3204
1618,256000000,1724157760815,37,1553
1619,256000000,1724157761376,37,561
1620,256000000,1724157761953,37,577
1621,256000000,1724157762521,37,568
1622,256000000,1724157764097,37,1576
1623,256000000,1724157768915,37,4818
1624,256000000,1724157770465,37,1550
1625,256000000,1724157772065,37,1600
1626,256000000,1724157772642,37,577
1627,256000000,1724157773561,37,919
1628,256000000,1724157774853,37,1292
1629,256000000,1724157779377,37,4524
1630,256000000,1724157782561,37,3184
1631,256000000,1724157783133,37,572
1632,256000000,1724157784382,37,1249
1633,256000000,1724157784945,37,563
1634,256000000,1724157786162,37,1217
1635,256000000,1724157792964,37,6802
1636,256000000,1724157794200,37,1236
1637,256000000,1724157796385,37,2185
1638,256000000,1724157797293,37,908
1639,256000000,1724157798505,37,1212
1640,256000000,1724157802005,37,3500
1641,256000000,1724157802589,37,584
1642,256000000,1724157803811,37,1222
1643,256000000,1724157809282,37,5471
1644,256000000,1724157809871,37,589
1645,256000000,1724157811435,37,1564
1646,256000000,1724157814615,37,3180
1647,256000000,1724157815518,37,903
1648,256000000,1724157816091,37,573
1649,256000000,1724157816672,37,581
1650,256000000,1724157817251,37,579
1651,256000000,1724157818158,37,907
1652,256000000,1724157821347,37,3189
1653,256000000,1724157822250,37,903
1654,256000000,1724157824098,37,1848
1655,256000000,1724157827262,37,3164
1656,256000000,1724157830453,37,3191
1657,256000000,1724157831336,37,883
1658,256000000,1724157832566,37,1230
1659,256000000,1724157834120,37,1554
1660,256000000,1724157836975,37,2855
1661,256000000,1724157839254,37,2279
1662,256000000,1724157843477,37,4223
1663,256000000,1724157844378,37,901
1664,256000000,1724157845940,37,1562
1665,256000000,1724157846513,37,573
1666,256000000,1724157849376,37,2863
1667,256000000,1724157851898,37,2522
1668,256000000,1724157857019,37,5121
1669,256000000,1724157859872,37,2853
1670,256000000,1724157861414,37,1542
1671,256000000,1724157868015,37,6601
1672,256000000,1724157869567,37,1552
1673,256000000,1724157871413,37,1846
1674,256000000,1724157873314,37,1901
1675,256000000,1724157874915,37,1601
1676,256000000,1724157875802,37,887
1677,256000000,1724157876734,37,932
1678,256000000,1724157877310,37,576
1679,256000000,1724157878193,37,883
1680,256000000,1724157881664,37,3471
1681,256000000,1724157883570,37,1906
1682,256000000,1724157885103,37,1533
1683,256000000,1724157887963,37,2860
1684,256000000,1724157889851,37,1888
1685,256000000,1724157891393,37,1542
1686,256000000,1724157894571,37,3178
1687,256000000,1724157895802,37,1231
1688,256000000,1724157900579,37,4777
1689,256000000,1724157902133,37,1554
1690,256000000,1724157903021,37,888
1691,256000000,1724157903606,37,585
1692,256000000,1724157904846,37,1240
1693,256000000,1724157910717,37,5871
1694,256000000,1724157914550,37,3833
1695,256000000,1724157915123,37,573
1696,256000000,1724157916998,37,1875
1697,256000000,1724157918545,37,1547
1698,256000000,1724157920083,37,1538
1699,256000000,1724157921637,37,1554
1700,256000000,1724157923509,37,1872
1701,256000000,1724157925747,37,2238
1702,256000000,1724157927300,37,1553
1703,256000000,1724157927882,37,582
1704,256000000,1724157929094,37,1212
1705,256000000,1724157930641,37,1547
1706,256000000,1724157935116,37,4475
1707,256000000,1724157939905,37,4789
1708,256000000,1724157941886,37,1981
1709,256000000,1724157942791,37,905
1710,256000000,1724157946688,37,3897
1711,256000000,1724157948298,37,1610
1712,256000000,1724157949210,37,912
1713,256000000,1724157951410,37,2200
1714,256000000,1724157953312,37,1902
1715,256000000,1724157955525,37,2213
1716,256000000,1724157956090,37,565
1717,256000000,1724157956652,37,562
1718,256000000,1724157958539,37,1887
1719,256000000,1724157961727,37,3188
1720,256000000,1724157966919,37,5192
1721,256000000,1724157968527,37,1608
1722,256000000,1724157969428,37,901
1723,256000000,1724157971302,37,1874
1724,256000000,1724157972842,37,1540
1725,256000000,1724157974091,37,1249
1726,256000000,1724157976286,37,2195
1727,256000000,1724157977521,37,1235
1728,256000000,1724157979391,37,1870
1729,256000000,1724157979968,37,577
1730,256000000,1724157982167,37,2199
1731,256000000,1724157984095,37,1928
1732,256000000,1724157984991,37,896
1733,256000000,1724157985566,37,575
1734,256000000,1724157987112,37,1546
1735,256000000,1724157989322,37,2210
1736,256000000,1724157990537,37,1215
1737,256000000,1724157994373,37,3836
1738,256000000,1724157995914,37,1541
1739,256000000,1724157996505,37,591
1740,256000000,1724157997411,37,906
1741,256000000,1724157998976,37,1565
1742,256000000,1724158001198,37,2222
1743,256000000,1724158004178,37,2980
1744,256000000,1724158005085,37,907
1745,256000000,1724158005986,37,901
1746,256000000,1724158009483,37,3497
1747,256000000,1724158010390,37,907
1748,256000000,1724158012967,37,2577
1749,256000000,1724158013560,37,593
1750,256000000,1724158014137,37,577
1751,256000000,1724158015051,37,914
1752,256000000,1724158015622,37,571
1753,256000000,1724158017495,37,1873
1754,256000000,1724158024907,37,7412
1755,256000000,1724158027415,37,2508
1756,256000000,1724158028985,37,1570
1757,256000000,1724158029596,37,611
1758,256000000,1724158031157,37,1561
1759,256000000,1724158032714,37,1557
1760,256000000,1724158033306,37,592
1761,256000000,1724158033887,37,581
1762,256000000,1724158038523,37,4636
1763,256000000,1724158039737,37,1214
1764,256000000,1724158040330,37,593
1765,256000000,1724158042856,37,2526
1766,256000000,1724158044087,37,1231
1767,256000000,1724158044681,37,594
1768,256000000,1724158046248,37,1567
1769,256000000,1724158046825,37,577
1770,256000000,1724158047382,37,557
1771,256000000,1724158050307,37,2925
1772,256000000,1724158051855,37,1548
1773,256000000,1724158054078,37,2223
1774,256000000,1724158055636,37,1558
1775,256000000,1724158057538,37,1902
1776,256000000,1724158060410,37,2872
1777,256000000,1724158060988,37,578
1778,256000000,1724158061878,37,890
1779,256000000,1724158066378,37,4500
1780,256000000,1724158067283,37,905
1781,256000000,1724158069886,37,2603
1782,256000000,1724158070471,37,585
1783,256000000,1724158072369,37,1898
1784,256000000,1724158074271,37,1902
1785,256000000,1724158076828,37,2557
1786,256000000,1724158079037,37,2209
1787,256000000,1724158079929,37,892
1788,256000000,1724158080517,37,588
1789,256000000,1724158081080,37,563
1790,256000000,1724158085241,37,4161
1791,256000000,1724158087169,37,1928
1792,256000000,1724158087756,37,587
1793,256000000,1724158092556,37,4800
1794,256000000,1724158094427,37,1871
1795,256000000,1724158095001,37,574
1796,256000000,1724158096577,37,1576
1797,256000000,1724158098442,37,1865
1798,256000000,1724158099345,37,903
1799,256000000,1724158101576,37,2231
1800,256000000,1724158102195,37,619
1801,256000000,1724158102822,37,627
1802,256000000,1724158104750,37,1928
1803,256000000,1724158105655,37,905
1804,256000000,1724158107910,37,2255
1805,256000000,1724158109127,37,1217
1806,256000000,1724158110711,37,1584
1807,256000000,1724158111285,37,574
1808,256000000,1724158113209,37,1924
1809,256000000,1724158115770,37,2561
1810,256000000,1724158116658,37,888
1811,256000000,1724158118921,37,2263
1812,256000000,1724158120132,37,1211
1813,256000000,1724158121032,37,900
1814,256000000,1724158122583,37,1551
1815,256000000,1724158125461,37,2878
1816,256000000,1724158129626,37,4165
1817,256000000,1724158130545,37,919
1818,256000000,1724158131793,37,1248
1819,256000000,1724158133702,37,1909
1820,256000000,1724158134650,37,948
1821,256000000,1724158136619,37,1969
1822,256000000,1724158138192,37,1573
1823,256000000,1724158139108,37,916
1824,256000000,1724158140012,37,904
1825,256000000,1724158141907,37,1895
1826,256000000,1724158144444,37,2537
1827,256000000,1724158145677,37,1233
1828,256000000,1724158146911,37,1234
1829,256000000,1724158149160,37,2249
1830,256000000,1724158154311,37,5151
1831,256000000,1724158154880,37,569
1832,256000000,1724158155780,37,900
1833,256000000,1724158156678,37,898
1834,256000000,1724158159229,37,2551
1835,256000000,1724158161763,37,2534
1836,256000000,1724158163360,37,1597
1837,256000000,1724158164637,37,1277
1838,256000000,1724158166952,37,2315
1839,256000000,1724158169599,37,2647
1840,256000000,1724158170524,37,925
1841,256000000,1724158171123,37,599
1842,256000000,1724158175321,37,4198
1843,256000000,1724158176561,37,1240
1844,256000000,1724158180391,37,3830
1845,256000000,1724158182613,37,2222
1846,256000000,1724158183530,37,917
1847,256000000,1724158197924,37,14394
1848,256000000,1724158199484,37,1560
1849,256000000,1724158200417,37,933
1850,256000000,1724158201712,37,1295
1851,256000000,1724158206712,37,5000
1852,256000000,1724158207298,37,586
1853,256000000,1724158207860,37,562
1854,256000000,1724158209753,37,1893
1855,256000000,1724158211295,37,1542
1856,256000000,1724158215770,37,4475
1857,256000000,1724158216346,37,576
1858,256000000,1724158216917,37,571
1859,256000000,1724158218789,37,1872
1860,256000000,1724158221353,37,2564
1861,256000000,1724158225932,37,4579
1862,256000000,1724158234865,37,8933
1863,256000000,1724158235800,37,935
1864,256000000,1724158236684,37,884
1865,256000000,1724158239222,37,2538
1866,256000000,1724158240126,37,904
1867,256000000,1724158241027,37,901
1868,256000000,1724158245175,37,4148
1869,256000000,1724158245750,37,575
1870,256000000,1724158249922,37,4172
1871,256000000,1724158250845,37,923
1872,256000000,1724158253389,37,2544
1873,256000000,1724158255958,37,2569
1874,256000000,1724158256552,37,594
1875,256000000,1724158257130,37,578
1876,256000000,1724158262315,37,5185
1877,256000000,1724158268179,37,5864
1878,256000000,1724158272042,37,3863
1879,256000000,1724158273929,37,1887
1880,256000000,1724158275830,37,1901
1881,256000000,1724158277098,37,1268
1882,256000000,1724158282043,37,4945
1883,256000000,1724158284348,37,2305
1884,256000000,1724158285268,37,920
1885,256000000,1724158286831,37,1563
1886,256000000,1724158287406,37,575
1887,256000000,1724158288652,37,1246
1888,256000000,1724158290858,37,2206
1889,256000000,1724158293693,37,2835
1890,256000000,1724158294577,37,884
1891,256000000,1724158295157,37,580
1892,256000000,1724158302265,37,7108
1893,256000000,1724158302844,37,579
1894,256000000,1724158304388,37,1544
1895,256000000,1724158305638,37,1250
1896,256000000,1724158307503,37,1865
1897,256000000,1724158309433,37,1930
1898,256000000,1724158311632,37,2199
1899,256000000,1724158314561,37,2929
1900,256000000,1724158316506,37,1945
1901,256000000,1724158317834,37,1328
1902,256000000,1724158318735,37,901
1903,256000000,1724158319649,37,914
1904,256000000,1724158323517,37,3868
1905,256000000,1724158324091,37,574
1906,256000000,1724158324997,37,906
1907,256000000,1724158328188,37,3191
1908,256000000,1724158329102,37,914
1909,256000000,1724158331302,37,2200
1910,256000000,1724158332212,37,910
1911,256000000,1724158332796,37,584
1912,256000000,1724158333678,37,882
1913,256000000,1724158334582,37,904
1914,256000000,1724158336147,37,1565
1915,256000000,1724158339971,37,3824
1916,256000000,1724158340545,37,574
1917,256000000,1724158343393,37,2848
1918,256000000,1724158343971,37,578
1919,256000000,1724158344560,37,589
1920,256000000,1724158346756,37,2196
1921,256000000,1724158348051,37,1295
1922,256000000,1724158349321,37,1270
1923,256000000,1724158349907,37,586
1924,256000000,1724158352165,37,2258
1925,256000000,1724158353397,37,1232
1926,256000000,1724158355608,37,2211
1927,256000000,1724158356196,37,588
1928,256000000,1724158358398,37,2202
1929,256000000,1724158360004,37,1606
1930,256000000,1724158360910,37,906
1931,256000000,1724158362849,37,1939
1932,256000000,1724158363435,37,586
1933,256000000,1724158366701,37,3266
1934,256000000,1724158368268,37,1567
1935,256000000,1724158372750,37,4482
1936,256000000,1724158373678,37,928
1937,256000000,1724158376961,37,3283
1938,256000000,1724158377566,37,605
1939,256000000,1724158735662,37,358096
1940,256000000,1724158738232,37,2570
1941,256000000,1724158738800,37,568
1942,256000000,1724158739729,37,929
1943,256000000,1724158750310,37,10581
1944,256000000,1724158751560,37,1250
1945,256000000,1724158752451,37,891
1946,256000000,1724158753727,37,1276
1947,256000000,1724158754291,37,564
1948,256000000,1724158754881,37,590
1949,256000000,1724158755766,37,885
1950,256000000,1724158756364,37,598
1951,256000000,1724158758039,37,1675
1952,256000000,1724158771483,37,13444
1953,256000000,1724158772720,37,1237
1954,256000000,1724158774272,37,1552
1955,256000000,1724158776834,37,2562
1956,256000000,1724158795161,37,18327
1957,256000000,1724158797386,37,2225
1958,256000000,1724158800586,37,3200
1959,256000000,1724158801504,37,918
1960,256000000,1724158802420,37,916
1961,256000000,1724158841787,37,39367
1962,256000000,1724158843007,37,1220
1963,256000000,1724158849966,37,6959
1964,256000000,1724158856399,37,6433
1965,256000000,1724158857983,37,1584
1966,256000000,1724158863450,37,5467
1967,256000000,1724158866398,37,2948
1968,256000000,1724158868980,37,2582
1969,256000000,1724158874366,37,5386
1970,256000000,1724158877639,37,3273
1971,256000000,1724158885357,37,7718
1972,256000000,1724158886597,37,1240
1973,256000000,1724158887826,37,1229
1974,256000000,1724158890354,37,2528
1975,256000000,1724158892876,37,2522
1976,256000000,1724158894433,37,1557
1977,256000000,1724158895007,37,574
1978,256000000,1724158895569,37,562
1979,256000000,1724158896146,37,577
1980,256000000,1724158896739,37,593
1981,256000000,1724158899321,37,2582
1982,256000000,1724158900220,37,899
1983,256000000,1724158904064,37,3844
1984,256000000,1724158908866,37,4802
1985,256000000,1724158909759,37,893
1986,256000000,1724158911317,37,1558
1987,256000000,1724158913564,37,2247
1988,256000000,1724158914468,37,904
1989,256000000,1724158915045,37,577
1990,256000000,1724158916626,37,1581
1991,256000000,1724158917552,37,926
1992,256000000,1724158919447,37,1895
1993,256000000,1724158920350,37,903
1994,256000000,1724158922873,37,2523
1995,256000000,1724158926354,37,3481
1996,256000000,1724158927245,37,891
1997,256000000,1724158928791,37,1546
1998,256000000,1724158930645,37,1854
1999,256000000,1724158931217,37,572
2000,256000000,1724158936685,37,5468
2001,256000000,1724158938276,37,1591
2002,256000000,1724158947361,37,9085
2003,256000000,1724158948261,37,900
2004,256000000,1724158949810,37,1549
2005,256000000,1724158950394,37,584
2006,256000000,1724158950969,37,575
2007,256000000,1724158951546,37,577
2008,256000000,1724158953736,37,2190
2009,256000000,1724158954314,37,578
2010,256000000,1724158955850,37,1536
2011,256000000,1724158957088,37,1238
2012,256000000,1724158962547,37,5459
2013,256000000,1724158963767,37,1220
2014,256000000,1724158964327,37,560
2015,256000000,1724158967473,37,3146
2016,256000000,1724158968043,37,570
2017,256000000,1724158969568,29,1525
2018,256000000,1724158970473,29,905
2019,256000000,1724158971047,29,574
2020,256000000,1724158971620,29,573
2021,256000000,1724158975508,29,3888
2022,256000000,1724158976410,29,902
2023,256000000,1724158976970,29,560
2024,256000000,1724158979242,29,2272
2025,256000000,1724158979817,29,575
2026,256000000,1724158980406,29,589
2027,256000000,1724158982323,29,1917
2028,256000000,1724158982897,29,574
2029,256000000,1724158984118,29,1221
2030,256000000,1724158985974,29,1856
2031,256000000,1724158986539,29,565
2032,256000000,1724158987431,29,892
2033,256000000,1724158989640,29,2209
2034,256000000,1724158990872,29,1232
2035,256000000,1724158991469,29,597
2036,256000000,1724158992044,29,575
2037,256000000,1724158992931,29,887
2038,256000000,1724158993822,29,891
2039,256000000,1724158994705,29,883
2040,256000000,1724158996586,29,1881
2041,256000000,1724158997504,29,918
2042,256000000,1724158998388,29,884
2043,256000000,1724158999603,29,1215
2044,256000000,1724159003086,29,3483
2045,256000000,1724159003986,29,900
2046,256000000,1724159006817,29,2831
2047,256000000,1724159007405,29,588
2048,256000000,1724159009933,29,2528
2049,256000000,1724159010512,29,579
2050,256000000,1724159011434,29,922
2051,256000000,1724159012418,29,984
2052,256000000,1724159013656,29,1238
2053,256000000,1724159014556,29,900
2054,256000000,1724159017428,29,2872
2055,256000000,1724159019281,29,1853
2056,256000000,1724159020505,29,1224
2057,256000000,1724159021082,29,577
2058,256000000,1724159022964,29,1882
2059,256000000,1724159024210,29,1246
2060,256000000,1724159030328,29,6118
2061,256000000,1724159033585,29,3257
2062,256000000,1724159034143,29,558
2063,256000000,1724159035046,29,903
2064,256000000,1724159035622,29,576
2065,256000000,1724159037839,29,2217
2066,256000000,1724159040043,29,2204
2067,256000000,1724159041264,29,1221
2068,256000000,1724159041834,29,570
2069,256000000,1724159042426,29,592
2070,256000000,1724159044321,29,1895
2071,256000000,1724159044918,29,597
2072,256000000,1724159050092,29,5174
2073,256000000,1724159051962,29,1870
2074,256000000,1724159052861,29,899
2075,256000000,1724159053436,29,575
2076,256000000,1724159054338,29,902
2077,256000000,1724159055911,29,1573
2078,256000000,1724159056469,29,558
2079,256000000,1724159057358,29,889
2080,256000000,1724159058259,29,901
2081,256000000,1724159058827,29,568
2082,256000000,1724159060392,29,1565
2083,256000000,1724159061622,29,1230
2084,256000000,1724159062199,29,577
2085,256000000,1724159062760,29,561
2086,256000000,1724159064342,29,1582
2087,256000000,1724159065564,29,1222
2088,256000000,1724159067129,29,1565
2089,256000000,1724159068666,29,1537
2090,256000000,1724159069255,29,589
2091,256000000,1724159069839,29,584
2092,256000000,1724159071400,29,1561
2093,256000000,1724159071978,29,578
2094,256000000,1724159073535,29,1557
2095,256000000,1724159074762,29,1227
2096,256000000,1724159075338,29,576
2097,256000000,1724159078197,29,2859
2098,256000000,1724159078803,29,606
2099,256000000,1724159080745,29,1942
2100,256000000,1724159083589,29,2844
2101,256000000,1724159085821,29,2232
2102,256000000,1724159087695,29,1874
2103,256000000,1724159088910,29,1215
2104,256000000,1724159089809,29,899
2105,256000000,1724159092326,29,2517
2106,256000000,1724159092902,29,576
2107,256000000,1724159093820,29,918
2108,256000000,1724159094400,29,580
2109,256000000,1724159095641,29,1241
2110,256000000,1724159096199,29,558
2111,256000000,1724159097761,29,1562
2112,256000000,1724159098313,29,552
2113,256000000,1724159100845,29,2532
2114,256000000,1724159103042,29,2197
2115,256000000,1724159104246,29,1204
2116,256000000,1724159109053,29,4807
2117,256000000,1724159111293,29,2240
2118,256000000,1724159113214,29,1921
2119,256000000,1724159113809,29,595
2120,256000000,1724159114715,29,906
2121,256000000,1724159115643,29,928
2122,256000000,1724159116206,29,563
2123,256000000,1724159117435,29,1229
2124,256000000,1724159119312,29,1877
2125,256000000,1724159121507,29,2195
2126,256000000,1724159123682,29,2175
2127,256000000,1724159126295,29,2613
2128,256000000,1724159128210,29,1915
2129,256000000,1724159128785,29,575
2130,256000000,1724159130010,29,1225
2131,256000000,1724159130947,29,937
2132,256000000,1724159131512,29,565
2133,256000000,1724159134385,29,2873
2134,256000000,1724159134964,29,579
2135,256000000,1724159135540,29,576
2136,256000000,1724159136447,29,907
2137,256000000,1724159137671,29,1224
2138,256000000,1724159138590,29,919
2139,256000000,1724159140495,29,1905
2140,256000000,1724159141389,29,894
2141,256000000,1724159142637,29,1248
2142,256000000,1724159144189,29,1552
2143,256000000,1724159144750,29,561
2144,256000000,1724159145341,29,591
2145,256000000,1724159145915,29,574
2146,256000000,1724159146489,29,574
2147,256000000,1724159147704,29,1215
2148,256000000,1724159148275,29,571
2149,256000000,1724159149174,29,899
2150,256000000,1724159151392,29,2218
2151,256000000,1724159152642,29,1250
